,Unnamed: 0,prefix,input_text,target_text
8038,8038,webNLG,Experience | Experience_skills | identifying and defining business requirements for new product features in a B2B environment,Experience identifying and defining business requirements for new product features in a B2B environment
8039,8039,webNLG,"Experience | Experience_skills | creating user stories , wireframes , and product mock - ups for data products , indices , or APIs","Experience creating user stories, wireframes, and product mock-ups for data products, indices, or APIs"
8040,8040,webNLG,Experience | Experience_skills | dashboard && Experience | Experience_skills | charting && Experience | Experience_skills | visualization software && Experience | Experience_skills | Tableau,"Experience with dashboard, charting, or visualization software such as Tableau"
8041,8041,webNLG,Experience | Experience_skills | working with developers and testers,Experience working with developers and testers
8042,8042,webNLG,sound understanding | knowledge_skills | offshore energy risks && Previous experience | Experience_skills | exposure management / catastrophe risk modelling,"Previous experience in exposure management/catastrophe risk modelling, having a sound understanding of offshore energy risks"
8043,8043,webNLG,Solid understanding | knowledge_areas | key insurance concepts && Solid understanding | knowledge_areas | product offerings,Solid understanding of key insurance concepts and product offerings
8044,8044,webNLG,Ability | knowledge_skills | manage time && Ability | knowledge_skills | meet deadlines,Ability to manage time and meet deadlines
8045,8045,webNLG,Basic understanding | knowledge_skills | HR && Basic understanding | knowledge_skills | Employment Legislation && Basic understanding | knowledge_skills | GDPR && Basic understanding | knowledge_areas | HR Practices," Basic understanding of HR Practices, Employment Legislation and GDPR"
8046,8046,webNLG,Experience | Experience_skills | working in a fast - paced role, Experience of working in a fast-paced role
8047,8047,webNLG,Proficient | knowledge_skills | IT user, Proficient IT user
8048,8048,webNLG,Previous experience | Experience_skills | working in a recruitment environment, Previous experience working in a recruitment environment
8049,8049,webNLG,Previous experience | Experience_skills | working with HR Information Systems / Applicant Tracking Systems ( ATS ), Previous experience working with HR Information Systems/Applicant Tracking Systems (ATS)
8050,8050,webNLG,That | knowledge_skills | product knowledge, That means product knowledge is very important too
8051,8051,webNLG,Strong knowledge | knowledge_areas | Agile frameworks && Strong knowledge | knowledge_areas | Scrum theory && Strong knowledge | knowledge_areas | practices && experience | Experience_areas | Agile frameworks && experience | Experience_areas | Scrum theory && experience | Experience_areas | practices,"Strong knowledge and experience of Agile frameworks, Scrum theory and practices"
8052,8052,webNLG,"Experience | Experience_skills | writing user stories containing clearly articulated needs , features and acceptance tests","Experience of writing user stories containing clearly articulated needs, features and acceptance tests"
8053,8053,webNLG,We focus | knowledge_skills | consumer brands && a proven track record | Experience_skills | leading bestseller lists in high - growth niches, We focus on consumer brands with outstanding customer reviews and a proven track record of leading bestseller lists in high-growth niches
8054,8054,webNLG,Bachelor ' s degree | degree_in | Computer Science && Bachelor ' s degree | degree_in | Data Science && Bachelor ' s degree | degree_in | related field && Bachelor ' s degree | degree_in | equivalent work experience,"Bachelor's degree in Computer Science, Data Science or related field, or equivalent work experience"
8055,8055,webNLG,Strong knowledge | knowledge_skills | SQL && Strong knowledge | knowledge_skills | Python,Strong knowledge of SQL and Python required
8056,8056,webNLG,Experience | Experience_skills | cloud environments && Experience | Experience_skills | Google Cloud Platform,Experience with cloud environments such as Google Cloud Platform
8057,8057,webNLG,Experience | Experience_skills | ELT data flows using dbt,Experience with ELT data flows using dbt strongly preferred
8058,8058,webNLG,Experience | Experience_skills | creating systems or environments from scratch to connect to external APIs,Experience creating systems or environments from scratch to connect to external APIs
8059,8059,webNLG,Ability | knowledge_skills | work with business users to explain concepts and understand requirements,Ability to work with business users to explain concepts and understand requirements
8060,8060,webNLG,"Knowledge | knowledge_skills | working with e - commerce data , especially from Amazon && experience | Experience_skills | working with e - commerce data , especially from Amazon","Knowledge and experience working with e-commerce data, especially from Amazon"
8061,8061,webNLG,"Ability | knowledge_skills | generate interest and active usage of the data insights produced by content , customer experience and creative teams","Ability to generate interest and active usage of the data insights produced by content, customer experience and creative teams"
