,Unnamed: 0,prefix,input_text,target_text
7778,7778,webNLG,"Experience | Experience_skills | working with TalkWalker , Brandtotal products","Experience working with TalkWalker, Brandtotal products"
7779,7779,webNLG,Experience | Experience_skills | middle office function && Experience | Experience_skills | equivalent control function ( desirable ),Experience in middle office function or equivalent control function (desirable)
7780,7780,webNLG,Good understanding | knowledge_skills | Financial Services / Mortgages,Good understanding of Financial Services / Mortgages / Investment products & processes (desirable)
7781,7781,webNLG,Good understanding | knowledge_skills | Asset,Good understanding of Asset and Liability management (desirable)
7782,7782,webNLG,Experience | Experience_skills | process improvement / development ( desirable ),Experience of process improvement / development (desirable)
7783,7783,webNLG,Knowledge | knowledge_skills | Alteryx && Knowledge | knowledge_skills | PowerBI && Knowledge | knowledge_skills | SQL ( desirable ),"Knowledge of Alteryx, PowerBI, SQL (desirable)"
7784,7784,webNLG,Strong understanding | knowledge_skills | risk && strong | knowledge_skills | owning issues through to resolution,Strong understanding of risk and control with a strong sense of accountability and responsibility for owning issues through to resolution
7785,7785,webNLG,able | knowledge_skills | identify issues in source data && able | knowledge_skills | manipulate information in Excel && Experience | Experience_skills | analysing large volumes of data,"Experience of analysing large volumes of data and able to manipulate information in Excel (use of Power BI, Tableau/ other data analytics tools desirable) and understand good practice to identify issues in source data and encourage accuracy of own work"
7786,7786,webNLG,Experience | Experience_areas | the oil and gas / petrochemical industry && Experience | Experience_skills | the oil and gas / petrochemical industry in,Experience in the oil and gas/petrochemical industry in a similar or equivalent role
7787,7787,webNLG,Familiarity | knowledge_skills | equivalent work management system && Familiarity | knowledge_skills | SAP && Familiarity | knowledge_skills | CMMS,Familiarity of CMMS – SAP or equivalent work management system
7788,7788,webNLG,Good understanding | knowledge_skills | electrical safety rules and regulations,Good understanding of electrical safety rules and regulations
7789,7789,webNLG,Good understanding and comfortable | knowledge_skills | the use of P & IDs,Good understanding and comfortable with the use of P&IDs
7790,7790,webNLG,interest | knowledge_skills | data && Proficiency | knowledge_skills | data && interest | knowledge_skills | Google Analytics && Proficiency | knowledge_skills | Google Analytics, Proficiency with Google Analytics; interest in data and insight gathering and analysis
7791,7791,webNLG,Experience | Experience_skills | Scala && Experience | Experience_skills | one or more programming languages && Experience | Experience_skills | Python,"Experience with one or more programming languages including Python, Scala, Java"
7792,7792,webNLG,Experience | Experience_skills | stream and distributed data processing,Experience with stream and distributed data processing
7793,7793,webNLG,Good experience | Experience_skills | writing unit tests,Good experience writing unit tests
7794,7794,webNLG,Experience | Experience_skills | working in an Agile project environment,Experience working in an Agile project environment
7795,7795,webNLG,Ability | knowledge_skills | learn new technologies && Ability | knowledge_skills | adapt quickly,Ability to learn new technologies and adapt quickly
7796,7796,webNLG,Ability | knowledge_skills | communicate and listen effectively, Ability to communicate and listen effectively
7797,7797,webNLG,"Open availability | knowledge_skills | evening , weekend , and holiday shifts"," Open availability for evening, weekend, and holiday shifts"
7798,7798,webNLG,Degree | degree_in | relevant professional qualifications,Degree and relevant professional qualifications
7799,7799,webNLG,Experience | Experience_areas | asset management && Experience | Experience_skills | financial services && Experience | Experience_skills | asset management && Experience | Experience_areas | financial services,Experience within asset management or financial services is a requirement
7800,7800,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
7801,7801,webNLG,Ability | knowledge_skills | build and maintain relationships both internally with the investment teams and with the clients,Ability to build and maintain relationships both internally with the investment teams and with the clients
7802,7802,webNLG,Demonstrated knowledge | knowledge_skills | asset classes && drive | knowledge_skills | asset classes,Demonstrated knowledge of asset classes and drive to expand knowledge base;
7803,7803,webNLG,Understanding | knowledge_areas | key challenges facing UK clients across both the institutional and wholesale markets,Understanding of key challenges facing UK clients across both the institutional and wholesale markets
